amount,dealsubtype,dealtype,from.id,from.label,from.name,from.taxonomy,id,realsector,sector.id,sector.label,sector.name,sector.taxonomy,time.day,time.id,time.label,time.month,time.name,time.quarter,time.taxonomy,time.week,time.year,time.yearmonth,to.id,to.label,to.name,to.taxonomy
1380000000.0,Partial (20%),IPO,25,Croatia,hr,from,8f9810cb8aa885635fd9a0a507854726531782b1,,1,Infrastructure,infrastructure,sector,01,7,01. January 2007,01,2007-01-01,0,time,01,2007,200701,383,Hrvatske Telekomunikacije,hrvatske-telekomunikacije,to
1370000000.0,,Bid,15,Brazil,br,from,dffae83a9a3ea71791bea23d51f30644144d0451,Power,1,Infrastructure,infrastructure,sector,01,11,01. January 1997,01,1997-01-01,0,time,00,1997,199701,2418,Companhia Centro-Oeste de Distribuicao de Energia Eletrica (CCO),companhia-centro-oeste-de-distribuicao-de-energia-eletrica-cco,to
1360000000.0,,,63,Mexico,mx,from,fc57f64d84b259d1a77693bdfd5be3a515e067bb,Mining,5,Primary,primary,sector,01,15,01. January 1988,01,1988-01-01,0,time,00,1988,198801,5954,Mexicana de Cobre,mexicana-de-cobre,to
1351050000.0,,Concession (20-year),15,Brazil,br,from,ecabb015cb27d3fb1028eaa7a7b21746b180b39d,Highway,1,Infrastructure,infrastructure,sector,01,12,01. January 1998,01,1998-01-01,0,time,00,1998,199801,2481,Anhanguera-Bandeirante Highway,anhanguera-bandeirante-highway,to
1330000000.0,,Concession,15,Brazil,br,from,9cb2c6fa1a56b776603175f5703a43f21000630a,Telecommunications/ Mobile Phones - B Band,1,Infrastructure,infrastructure,sector,01,12,01. January 1998,01,1998-01-01,0,time,00,1998,199801,2464,B-Band Mobile Phones/ Rio de Janeiro e Espírito Santo (Area 3),b-band-mobile-phones-rio-de-janeiro-e-espirito-santo-area-3,to
1324000000.0,Partial,Public Offering,21,China,cn,from,a7d7eece36cab97a1ff92167f7c015230c968360,,1,Infrastructure,infrastructure,sector,01,2,01. January 2006,01,2006-01-01,0,time,00,2006,200601,268,Guangshen Railway Co Ltd,guangshen-railway-co-ltd,to
1320000000.0,,competitive bid,26,Czech Republic,cz,from,694bf555edc124b42bd12f61ebcf021b92e7b2c7,Telecommunications,1,Infrastructure,infrastructure,sector,01,10,01. January 1995,01,1995-01-01,0,time,00,1995,199501,3181,SPT Telecom,spt-telecom,to
1285000000.0,,"Auction, public offer",15,Brazil,br,from,863e319a651e36f5e821f249940649761da690c4,Steel,8,Manufacturing & Services,manufacturing-services,sector,01,16,01. January 1993,01,1993-01-01,0,time,00,1993,199301,2372,CSN,csn,to
1280000000.0,Partial,Divestiture,80,Russian Federation,ru,from,58ca9f43e229a151871116c2b94663eddeeeaa6d,,1,Infrastructure,infrastructure,sector,01,9,01. January 2008,01,2008-01-01,0,time,00,2008,200801,1276,Territorial Generating Company 4 (TGK-4),territorial-generating-company-4-tgk-4,to
1273570000.0,,Auction,15,Brazil,br,from,4f097f9aad56f6dba34b3898d697dcd2d8a774ba,Electric Energy - Distribution Company,1,Infrastructure,infrastructure,sector,01,12,01. January 1998,01,1998-01-01,0,time,00,1998,199801,2447,Elektro Eletricidade e Servicos S.A. - Elektro,elektro-eletricidade-e-servicos-s-a-elektro,to
1261000000.0,,Private sale,86,South Africa,za,from,e9a83735bb9cca6b3a1f049e85d440e8caa4a724,Telecom,1,Infrastructure,infrastructure,sector,01,11,01. January 1997,01,1997-01-01,0,time,00,1997,199701,8732,Telkom,telkom,to
1260000000.0,Block sale,Divestiture,94,Turkey,tr,from,b7f834bcdc949481a039d9377b53b6d03dd5e02e,,4,Competitive,competitive,sector,01,3,01. January 2000,01,2000-01-01,0,time,00,2000,200001,1491,Petrol Ofisi,petrol-ofisi,to
1250000000.0,Merchant (100%),Greenfield project,44,Iraq,iq,from,cea58f684b6944741b0a188f08d282afe021cbf2,,7,Telecommunications,telecommunications,sector,01,7,01. January 2007,01,2007-01-01,0,time,01,2007,200701,780,Korek Telecom,korek-telecom,to
1226900000.0,,initial public offer,5,Argentina,ar,from,a9ea6c3deeaa1dd2d19fbadb3a2d0ba6dcf217c3,Telecommunications,1,Infrastructure,infrastructure,sector,01,19,01. January 1992,01,1992-01-01,0,time,00,1992,199201,1895,Telecom,telecom,to
1200000000.0,,Public offer/ADRs,40,Hungary,hu,from,25d8c1d520a02e89fefb1be708882fa2f2447336,Telecom,1,Infrastructure,infrastructure,sector,01,11,01. January 1997,01,1997-01-01,0,time,00,1997,199701,4098,Matav Rt,matav-rt,to
1200000000.0,H-shares,IPO,21,China,cn,from,394729678b0159ad967f35957ae9a7d498e1d91b,,4,Competitive,competitive,sector,01,7,01. January 2007,01,2007-01-01,0,time,01,2007,200701,294,Sinotruk,sinotruk,to
1200000000.0,,public offer,59,Malaysia,my,from,439c5a47918f520c282cfe2d36661a664879a120,Power Utility,1,Infrastructure,infrastructure,sector,01,19,01. January 1992,01,1992-01-01,0,time,00,1992,199201,5713,Tenaga Nasional Berhad,tenaga-nasional-berhad,to
1200000000.0,,Auction,124,Venezuela,ve,from,b7d3420e2f0f4432f1af42fe040898725daa6d2a,Steel,8,Manufacturing & Services,manufacturing-services,sector,01,11,01. January 1997,01,1997-01-01,0,time,00,1997,199701,9362,Sidor (CVG Siderurgical del Orinoco),sidor-cvg-siderurgical-del-orinoco,to
1200000000.0,Partial,Divestiture,21,China,cn,from,e9f2d0d4461a2ae5489757ea1eab8842a7cb5f81,,1,Infrastructure,infrastructure,sector,01,5,01. January 2003,01,2003-01-01,0,time,00,2003,200301,212,Yangtze Electric Power Co.,yangtze-electric-power-co,to
1175000000.0,,Trade sale,26,Czech Republic,cz,from,e733e091ad1b6e91b4569625712fcb37fac414ac,Financial intermediation (Banking),2,Financial,financial,sector,01,14,01. January 1999,01,1999-01-01,0,time,00,1999,199901,3187,Ceskoslovenska obchodni banka (CSOB),ceskoslovenska-obchodni-banka-csob,to
1168000000.0,,Auction,15,Brazil,br,from,125a274901374337be41cb61c4389a422f469d8a,Telecommunications/ Mobile Phones - A Band,1,Infrastructure,infrastructure,sector,01,12,01. January 1998,01,1998-01-01,0,time,00,1998,199801,2463,Tele Sudeste Celular Participacoes S.A. - Area 3,tele-sudeste-celular-participacoes-s-a-area-3,to
1161600000.0,,public offer; ADR NYSE 78%; Jakarta & Surabaya 22%,42,Indonesia,id,from,b4a27e6aed296fb285cac7db23432dcc6270fb89,Telecommunications,1,Infrastructure,infrastructure,sector,01,20,01. January 1994,01,1994-01-01,0,time,00,1994,199401,4804,PT Indonesian Satellite (Indosat),pt-indonesian-satellite-indosat,to
1154000000.0,,Public offer,63,Mexico,mx,from,487bdc07d312c2368ebe6e6aad1e7fc7d2d10b14,Ports,1,Infrastructure,infrastructure,sector,01,11,01. January 1997,01,1997-01-01,0,time,00,1997,199701,5774,Income from diverse port sevices and towing equipment autions,income-from-diverse-port-sevices-and-towing-equipment-autions,to
1150000000.0,Partial,Divestiture,80,Russian Federation,ru,from,89fdcad12e4ef134c4b521890787a82760197d08,,1,Infrastructure,infrastructure,sector,01,9,01. January 2008,01,2008-01-01,0,time,00,2008,200801,1277,Territorial Generating Company TGK-7 (Vologda TGK),territorial-generating-company-tgk-7-vologda-tgk,to
1146600000.0,,,86,South Africa,za,from,c4f3ec6b6f4c4dfa9a94afb19fb23b259d522a37,Steel,8,Manufacturing & Services,manufacturing-services,sector,01,21,01. January 1989,01,1989-01-01,0,time,00,1989,198901,8724,Iscor,iscor,to
1143760000.0,,public offer,124,Venezuela,ve,from,9caa98189bf3b43b43c260c349340aee1ba0b99c,Telecommunications,1,Infrastructure,infrastructure,sector,01,13,01. January 1996,01,1996-01-01,0,time,01,1996,199601,9358,CANTV,cantv,to
1140000000.0,,,21,China,cn,from,cdc35d140766e5a90de9604856fbee96ada6729d,,1,Infrastructure,infrastructure,sector,01,6,01. January 2004,01,2004-01-01,0,time,00,2004,200401,181,China Netcom,china-netcom,to
1135820000.0,,Trade sale,66,Morocco,ma,from,5ccbe54f634af4d7e1c5ef28361eb9a12fda0e3e,Other,6,Other,other,sector,01,14,01. January 1999,01,1999-01-01,0,time,00,1999,199901,2860,Other,other,to
1121130000.0,,International placement and domestic public offer,59,Malaysia,my,from,6d08537077ab280786cf3dd3bceb7f3ddc3c0a0d,Gas,1,Infrastructure,infrastructure,sector,01,10,01. January 1995,01,1995-01-01,0,time,00,1995,199501,5726,Petronas Gas,petronas-gas,to
1110210000.0,,ADS/Secondary Offering,76,Peru,pe,from,885454fd6d6a1778069d6924af3c095935442e0f,Telecommunications,1,Infrastructure,infrastructure,sector,01,13,01. January 1996,01,1996-01-01,0,time,01,1996,199601,6618,Telefonica del Peru,telefonica-del-peru,to
1105000000.0,Partial,Divestiture,59,Malaysia,my,from,774acf6c649501dd676ad8428989129d4bb797f4,,1,Infrastructure,infrastructure,sector,01,6,01. January 2004,01,2004-01-01,0,time,00,2004,200401,858,Kapar Power Station,kapar-power-station,to
1104000000.0,Public Offering,Divestiture,94,Turkey,tr,from,9dd679cc1a49b25d0fbbf62eefc9e0f125bcf8b3,,3,Energy,energy,sector,01,3,01. January 2000,01,2000-01-01,0,time,00,2000,200001,1492,Tupras ,tupras,to
1100000000.0,Partial,Divestiture,80,Russian Federation,ru,from,46e8827f9eca3e79df9900388d7886b2f0ae45c3,,1,Infrastructure,infrastructure,sector,01,9,01. January 2008,01,2008-01-01,0,time,00,2008,200801,1278,Territorial Generating Company - TGK-10,territorial-generating-company-tgk-10,to
1100000000.0,Partial (60%),Divestiture,77,Philippines,ph,from,4ac5b0041ebd0ace792ee86a7ced5cecd50e1106,,3,Energy,energy,sector,01,7,01. January 2007,01,2007-01-01,0,time,01,2007,200701,1087,PNOC-EDC,pnoc-edc,to
1100000000.0,Partial,Divestiture,15,Brazil,br,from,f43aff54144b35263fe4c3bd7da0753bc0b1c396,,2,Financial,financial,sector,01,4,01. January 2001,01,2001-01-01,0,time,01,2001,200101,77,Banespa,banespa,to
1090000000.0,"Build, rehabilitate, operate, and transfer",Concession,15,Brazil,br,from,45e46f22066e54fa9cfce5c275c8f1312c2ec84d,,1,Infrastructure,infrastructure,sector,01,9,01. January 2008,01,2008-01-01,0,time,00,2008,200801,111,Rodoanel Mario Covas Western Beltway,rodoanel-mario-covas-western-beltway,to
1080000000.0,,,80,Russian Federation,ru,from,b9f178a8e889bb85a1b92b23e71a2d1f8a5a99d9,,3,Energy,energy,sector,01,4,01. January 2001,01,2001-01-01,0,time,01,2001,200101,1233,Onako,onako,to
1075000000.0,Partial (66%),Divestiture,84,Slovakia,sk,from,cdba1d332c9be3c98aade583381d934bd0367f83,,1,Infrastructure,infrastructure,sector,01,2,01. January 2006,01,2006-01-01,0,time,00,2006,200601,1426,Slovenske Elektrarne AS,slovenske-elektrarne-as,to
1074000000.0,,Trade sale,78,Poland,pl,from,2c3d8e511b31d0c6163c426133d3c40df05da4a6,Financial Intermediation (Banking),2,Financial,financial,sector,01,14,01. January 1999,01,1999-01-01,0,time,00,1999,199901,7191,Bank Pekao S.A.** (Bank Polska Kasa Opieki SA),bank-pekao-s-a-bank-polska-kasa-opieki-sa,to
1061000000.0,25yr Operating Concession,Concession,72,Nigeria,ng,from,2612f695c4c42473447cf03674cace4b3a35c30f,,1,Infrastructure,infrastructure,sector,01,1,01. January 2005,01,2005-01-01,0,time,00,2005,200501,959,APAPA Port Terminal,apapa-port-terminal,to
1060000000.0,,Bid,15,Brazil,br,from,1b3cf3637c81e8f636b81099508403bc49fce44f,Power,1,Infrastructure,infrastructure,sector,01,11,01. January 1997,01,1997-01-01,0,time,00,1997,199701,2417,Companhia Energetica de Minas Gerais (CEMIG),companhia-energetica-de-minas-gerais-cemig,to
1052120000.0,,Direct sale,86,South Africa,za,from,fbafa82122a5db5dc42dad9881962837e5fa89cb,Petrochemicals,3,Energy,energy,sector,01,18,01. January 1991,01,1991-01-01,0,time,00,1991,199101,8727,Sasol Three,sasol-three,to
1037000000.0,H-shares,IPO,21,China,cn,from,b7d97ecf4011fb5ea2561d65a8139424417693e0,,4,Competitive,competitive,sector,01,7,01. January 2007,01,2007-01-01,0,time,01,2007,200701,288,"China Molybdenum Co., Ltd.",china-molybdenum-co-ltd,to
1020000000.0,Full,Divestiture,26,Czech Republic,cz,from,995ce8729ac059637f53ed7591b064542f41aaa3,,2,Financial,financial,sector,01,4,01. January 2001,01,2001-01-01,0,time,01,2001,200101,401,Komercni Banka,komercni-banka,to
1017560000.0,,Auction,15,Brazil,br,from,c948600fcdb8e8207fa23b6d1abdae5428621e5e,Telecommunications,1,Infrastructure,infrastructure,sector,01,12,01. January 1998,01,1998-01-01,0,time,00,1998,199801,2401,Companhia Riograndense de Telecomunicacoes (CRT),companhia-riograndense-de-telecomunicacoes-crt,to
1010000000.0,A- and H-share,IPO,21,China,cn,from,efe2c78a5790f49c56fbaaa85e0d564283962481,,5,Primary,primary,sector,01,7,01. January 2007,01,2007-01-01,0,time,01,2007,200701,327,Aluminum Corporation of China (Chalco),aluminum-corporation-of-china-chalco,to
1004000000.0,Partial,Divestiture,15,Brazil,br,from,34efd42d79f178974c74e468858bb90ccdb3bda5,,1,Infrastructure,infrastructure,sector,01,3,01. January 2000,01,2000-01-01,0,time,00,2000,200001,80,Companhia de Energia Eletrica de Pernambuco (CELPE),companhia-de-energia-eletrica-de-pernambuco-celpe,to
1000000000.0,"Build, rehabilitate, operate and transfer",Concession,63,Mexico,mx,from,0f4688012874390a8f6fcf1f4a336a7ff4199705,,1,Infrastructure,infrastructure,sector,01,2,01. January 2006,01,2006-01-01,0,time,00,2006,200601,875,Pacific Airports Group,pacific-airports-group,to
1000000000.0,,IPO,80,Russian Federation,ru,from,2700be746c62736518460283c0a6467806f2d0a6,,1,Infrastructure,infrastructure,sector,01,7,01. January 2007,01,2007-01-01,0,time,01,2007,200701,1272,WGC-2,wgc-2,to
1000000000.0,,public offer local and internationalGDRs,74,Pakistan,pk,from,e0ff3354bee024dc578d72d7ffd1d9856e87251a,Telecommunications,1,Infrastructure,infrastructure,sector,01,20,01. January 1994,01,1994-01-01,0,time,00,1994,199401,6463,Pakistan Telecommunications Corp.(PTC),pakistan-telecommunications-corp-ptc,to
994270000.0,,Public offering,41,India,in,from,e04057c8b8ae97a8fc1a940ee114ed9102c67857,Financial intermediation (Banking),2,Financial,financial,sector,01,14,01. January 1999,01,1999-01-01,0,time,00,1999,199901,4792,Industrial Credit & Investment Corp of India Ltd,industrial-credit-investment-corp-of-india-ltd,to
990000000.0,Full,Divestiture,15,Brazil,br,from,107d4ec01c620838c26dddd7a4caffa679c051d1,,1,Infrastructure,infrastructure,sector,01,3,01. January 2000,01,2000-01-01,0,time,00,2000,200001,79,Comgas,comgas,to
961000000.0,,investment commitment of US$4.3bn until 2002,40,Hungary,hu,from,a66928239feeb7a8c202ead7afc43f095d5e2d63,Telecommunications,1,Infrastructure,infrastructure,sector,01,16,01. January 1993,01,1993-01-01,0,time,00,1993,199301,4153,Matav,matav,to
960000000.0,,Trade sale,20,Chile,cl,from,5fd76fb753f7c4067f3617a87ccba7293802904e,Water supply,1,Infrastructure,infrastructure,sector,01,14,01. January 1999,01,1999-01-01,0,time,00,1999,199901,2894,Emos S.A.-Empresa Metropolitana de Obras de Santiago de Chile,emos-s-a-empresa-metropolitana-de-obras-de-santiago-de-chile,to
955000000.0,,Trade sale,15,Brazil,br,from,56e3a9036c741d33af4804d8665784c6b5bbc9b8,Mining and quarrying (Oil and gas),3,Energy,energy,sector,01,14,01. January 1999,01,1999-01-01,0,time,00,1999,199901,2487,Comgas- Companhia de Gas de Sao Paolo,comgas-companhia-de-gas-de-sao-paolo,to
954000000.0,Partial (64.8%),Divestiture,80,Russian Federation,ru,from,7f17048960036d661fa0cf286b48c85a6c055012,,1,Infrastructure,infrastructure,sector,01,7,01. January 2007,01,2007-01-01,0,time,01,2007,200701,1273,Wholesale Generating Company OAO OGK-3,wholesale-generating-company-oao-ogk-3,to
930000000.0,Full ,Divestiture,77,Philippines,ph,from,747c45370061b3ac5a60ff53a20185118cc39e3a,,1,Infrastructure,infrastructure,sector,01,9,01. January 2008,01,2008-01-01,0,time,00,2008,200801,1090,Masinloc Coal-Fired Thermal Power Plant,masinloc-coal-fired-thermal-power-plant,to
918000000.0,"Build, own, and operate",Greenfield project,15,Brazil,br,from,668c37f706c268eebd21aed4dc8b77be45a57a24,,1,Infrastructure,infrastructure,sector,01,4,01. January 2001,01,2001-01-01,0,time,01,2001,200101,92,TIM Celular SA,tim-celular-sa,to
911230000.0,,,63,Mexico,mx,from,6171e0f2acfe88ca285409618dd0e1e8532fa448,Banking,2,Financial,financial,sector,01,19,01. January 1992,01,1992-01-01,0,time,00,1992,199201,5875,Banca Serfin,banca-serfin,to
907000000.0,,Direct sale,119,Serbia and Montenegro,cs,from,c5d71ac9dd9ca41a7609209ca6d15dbec3091cc3,Telecom,1,Infrastructure,infrastructure,sector,01,11,01. January 1997,01,1997-01-01,0,time,00,1997,199701,8381,Telecom Serbia,telecom-serbia,to
902000000.0,,Divestiture,78,Poland,pl,from,53a917d2f05ca5a288ab6c3f391c2902554aedbb,,1,Infrastructure,infrastructure,sector,01,4,01. January 2001,01,2001-01-01,0,time,01,2001,200101,1106,Telekomunikacja Polska (TPSA),telekomunikacja-polska-tpsa,to
900000000.0,Partial,Divestiture,36,Ghana,gh,from,564923597a87eabfe84faacb9f134957670fd1c9,,1,Infrastructure,infrastructure,sector,01,9,01. January 2008,01,2008-01-01,0,time,00,2008,200801,656,Ghana Telecom Second Divestiture,ghana-telecom-second-divestiture,to
900000000.0,,IPO,78,Poland,pl,from,a815c1ef3123b2b0568be475a0bf27baad1e8919,Telecommunication,1,Infrastructure,infrastructure,sector,01,12,01. January 1998,01,1998-01-01,0,time,00,1998,199801,6850,Telekomunikacja Polska S.A.(TPSA),telekomunikacja-polska-s-a-tpsa,to
892000000.0,20% Divestment,IPO & Private Placement,28,Egypt,eg,from,4924f08e889d97690b80a54af6420d91544ba02b,,1,Infrastructure,infrastructure,sector,01,1,01. January 2005,01,2005-01-01,0,time,00,2005,200501,452,Telecom Egypt,telecom-egypt,to
889000000.0,A-shares,IPO,21,China,cn,from,290e0c7b3e0e4070bffd77bfa767b3c028a00e79,,2,Financial,financial,sector,01,7,01. January 2007,01,2007-01-01,0,time,01,2007,200701,298,Bank of Nanjing,bank-of-nanjing,to
875000000.0,,Auction,80,Russian Federation,ru,from,c9acbb67ddd193770f69cea802759c991659a3be,Oil,3,Energy,energy,sector,01,11,01. January 1997,01,1997-01-01,0,time,00,1997,199701,8368,Eastern Oil Company (VNK),eastern-oil-company-vnk,to
871220000.0,,,63,Mexico,mx,from,cbfdc583d49d18fb97154fe4d15b99407c1fd0c9,Banking,2,Financial,financial,sector,01,19,01. January 1992,01,1992-01-01,0,time,00,1992,199201,5874,Multibanco Comermex,multibanco-comermex,to
870600000.0,,auction,15,Brazil,br,from,e3fb8dbc438de3f894eae3fd6005681f192ca6f0,Railroads,1,Infrastructure,infrastructure,sector,01,13,01. January 1996,01,1996-01-01,0,time,01,1996,199601,2407,South-Eastern Network,south-eastern-network,to
867690000.0,,Auction,15,Brazil,br,from,100b9e6401c4e8ec81bf941d52c5d06f1cec5403,Electric Energy - Distribution Company,1,Infrastructure,infrastructure,sector,01,12,01. January 1998,01,1998-01-01,0,time,00,1998,199801,2446,Companhia Energetica do Ceara - COELCE,companhia-energetica-do-ceara-coelce,to
861000000.0,Partial (65%),Divestiture,14,Bosnia and Herzegovina,ba,from,3b97cfbb8c0bd6544c6b5e0c147177b33fab49da,,1,Infrastructure,infrastructure,sector,01,2,01. January 2006,01,2006-01-01,0,time,00,2006,200601,75,Telekom Sprske,telekom-sprske,to
859610000.0,,Auction,15,Brazil,br,from,4f35ebd2b2b1c9c7901a9efd076cb3fb3a732dbe,Electric Energy - Distribution Company,1,Infrastructure,infrastructure,sector,01,12,01. January 1998,01,1998-01-01,0,time,00,1998,199801,2445,Empresa Bandeirante de Energia - EBE,empresa-bandeirante-de-energia-ebe,to
852000000.0,Partial (30.66%),Divestiture,55,Lithuania,lt,from,b6a9d3c7363d4b7f27ca2d28bfb3dbb98bb05a95,,3,Energy,energy,sector,01,2,01. January 2006,01,2006-01-01,0,time,00,2006,200601,838,Mazeiklis Nafta,mazeiklis-nafta,to
850000000.0,,Trade sale,25,Croatia,hr,from,a070e5bf87ad92310a34ca70e1609764d240cfe9,Telecommunications,1,Infrastructure,infrastructure,sector,01,14,01. January 1999,01,1999-01-01,0,time,00,1999,199901,3139,Hravtske Telekomunikacije (HT),hravtske-telekomunikacije-ht,to
838200000.0,,Public Offer,78,Poland,pl,from,8f1cab8b81a6d5a5d08a09db8abedebe1ece5c0c,,3,Energy,energy,sector,01,1,01. January 2005,01,2005-01-01,0,time,00,2005,200501,1161,PGNiG,pgnig,to
830000000.0,,"GDRs, public offer",5,Argentina,ar,from,9be4436d730e8300850d6fc1ca7c8ce51a54eed4,Telecommunications,1,Infrastructure,infrastructure,sector,01,18,01. January 1991,01,1991-01-01,0,time,00,1991,199101,1848,Telefonica de Argentina,telefonica-de-argentina,to
820000000.0,,Private sale,80,Russian Federation,ru,from,4f7913384cdd713e87234cff2e1dd5b1226375d8,Oil,3,Energy,energy,sector,01,11,01. January 1997,01,1997-01-01,0,time,00,1997,199701,8367,Tyumen Oil Company,tyumen-oil-company,to
